state,state_code,year,year_code,month,month_code,deaths,drug_type,date,population_annual,mortality_rate
Tennessee,47,2007,2007,"Jan., 2007",2007/01,14,Methadone,2007-01-01,6175727,0.22669395846027518
Tennessee,47,2007,2007,"Feb., 2007",2007/02,17,Methadone,2007-02-01,6175727,0.27527123527319136
Tennessee,47,2007,2007,"Mar., 2007",2007/03,12,Methadone,2007-03-01,6175727,0.19430910725166448
Tennessee,47,2007,2007,"Apr., 2007",2007/04,12,Methadone,2007-04-01,6175727,0.19430910725166448
Tennessee,47,2007,2007,"May, 2007",2007/05,14,Methadone,2007-05-01,6175727,0.22669395846027518
Tennessee,47,2007,2007,"Jun., 2007",2007/06,14,Methadone,2007-06-01,6175727,0.22669395846027518
Tennessee,47,2007,2007,"Aug., 2007",2007/08,12,Methadone,2007-08-01,6175727,0.19430910725166448
Tennessee,47,2007,2007,"Sep., 2007",2007/09,15,Methadone,2007-09-01,6175727,0.24288638406458057
Tennessee,47,2007,2007,"Nov., 2007",2007/11,11,Methadone,2007-11-01,6175727,0.17811668164735908
Tennessee,47,2007,2007,"Dec., 2007",2007/12,22,Methadone,2007-12-01,6175727,0.35623336329471816
Tennessee,47,2007,2007,"Jan., 2007",2007/01,18,Prescription_Opioids,2007-01-01,6175727,0.2914636608774967
Tennessee,47,2007,2007,"Feb., 2007",2007/02,17,Prescription_Opioids,2007-02-01,6175727,0.27527123527319136
Tennessee,47,2007,2007,"Mar., 2007",2007/03,24,Prescription_Opioids,2007-03-01,6175727,0.38861821450332895
Tennessee,47,2007,2007,"Apr., 2007",2007/04,28,Prescription_Opioids,2007-04-01,6175727,0.45338791692055036
Tennessee,47,2007,2007,"May, 2007",2007/05,23,Prescription_Opioids,2007-05-01,6175727,0.37242578889902356
Tennessee,47,2007,2007,"Jun., 2007",2007/06,14,Prescription_Opioids,2007-06-01,6175727,0.22669395846027518
Tennessee,47,2007,2007,"Jul., 2007",2007/07,14,Prescription_Opioids,2007-07-01,6175727,0.22669395846027518
Tennessee,47,2007,2007,"Aug., 2007",2007/08,19,Prescription_Opioids,2007-08-01,6175727,0.30765608648180204
Tennessee,47,2007,2007,"Sep., 2007",2007/09,13,Prescription_Opioids,2007-09-01,6175727,0.21050153285596984
Tennessee,47,2007,2007,"Oct., 2007",2007/10,19,Prescription_Opioids,2007-10-01,6175727,0.30765608648180204
Tennessee,47,2007,2007,"Nov., 2007",2007/11,18,Prescription_Opioids,2007-11-01,6175727,0.2914636608774967
Tennessee,47,2007,2007,"Dec., 2007",2007/12,27,Prescription_Opioids,2007-12-01,6175727,0.437195491316245
Tennessee,47,2007,2007,"Apr., 2007",2007/04,11,Synthetic_Opioids,2007-04-01,6175727,0.17811668164735908
Tennessee,47,2008,2008,"Feb., 2008",2008/02,16,Methadone,2008-02-01,6247411,0.25610608938646745
Tennessee,47,2008,2008,"Sep., 2008",2008/09,17,Methadone,2008-09-01,6247411,0.27211271997312164
Tennessee,47,2008,2008,"Oct., 2008",2008/10,13,Methadone,2008-10-01,6247411,0.2080861976265048
Tennessee,47,2008,2008,"Nov., 2008",2008/11,17,Methadone,2008-11-01,6247411,0.27211271997312164
Tennessee,47,2008,2008,"Jan., 2008",2008/01,24,Prescription_Opioids,2008-01-01,6247411,0.38415913407970115
Tennessee,47,2008,2008,"Feb., 2008",2008/02,19,Prescription_Opioids,2008-02-01,6247411,0.30412598114643014
Tennessee,47,2008,2008,"Mar., 2008",2008/03,16,Prescription_Opioids,2008-03-01,6247411,0.25610608938646745
Tennessee,47,2008,2008,"Apr., 2008",2008/04,19,Prescription_Opioids,2008-04-01,6247411,0.30412598114643014
Tennessee,47,2008,2008,"May, 2008",2008/05,22,Prescription_Opioids,2008-05-01,6247411,0.35214587290639277
Tennessee,47,2008,2008,"Jun., 2008",2008/06,19,Prescription_Opioids,2008-06-01,6247411,0.30412598114643014
Tennessee,47,2008,2008,"Jul., 2008",2008/07,20,Prescription_Opioids,2008-07-01,6247411,0.32013261173308427
Tennessee,47,2008,2008,"Aug., 2008",2008/08,18,Prescription_Opioids,2008-08-01,6247411,0.2881193505597759
Tennessee,47,2008,2008,"Sep., 2008",2008/09,28,Prescription_Opioids,2008-09-01,6247411,0.4481856564263181
Tennessee,47,2008,2008,"Oct., 2008",2008/10,27,Prescription_Opioids,2008-10-01,6247411,0.43217902583966383
Tennessee,47,2008,2008,"Nov., 2008",2008/11,31,Prescription_Opioids,2008-11-01,6247411,0.49620554818628065
Tennessee,47,2008,2008,"Dec., 2008",2008/12,21,Prescription_Opioids,2008-12-01,6247411,0.3361392423197385
Tennessee,47,2008,2008,"Apr., 2008",2008/04,15,Synthetic_Opioids,2008-04-01,6247411,0.24009945879981326
Tennessee,47,2008,2008,"Nov., 2008",2008/11,14,Synthetic_Opioids,2008-11-01,6247411,0.22409282821315904
Tennessee,47,2009,2009,"Feb., 2009",2009/02,12,Methadone,2009-02-01,6306019,0.19029438382599229
Tennessee,47,2009,2009,"Apr., 2009",2009/04,10,Methadone,2009-04-01,6306019,0.1585786531883269
Tennessee,47,2009,2009,"Jun., 2009",2009/06,17,Methadone,2009-06-01,6306019,0.2695837104201557
Tennessee,47,2009,2009,"Jan., 2009",2009/01,43,Prescription_Opioids,2009-01-01,6306019,0.6818882087098057
Tennessee,47,2009,2009,"Feb., 2009",2009/02,32,Prescription_Opioids,2009-02-01,6306019,0.507451690202646
Tennessee,47,2009,2009,"Mar., 2009",2009/03,31,Prescription_Opioids,2009-03-01,6306019,0.49159382488381337
Tennessee,47,2009,2009,"Apr., 2009",2009/04,26,Prescription_Opioids,2009-04-01,6306019,0.41230449828965
Tennessee,47,2009,2009,"May, 2009",2009/05,28,Prescription_Opioids,2009-05-01,6306019,0.44402022892731535
Tennessee,47,2009,2009,"Jun., 2009",2009/06,22,Prescription_Opioids,2009-06-01,6306019,0.34887303701431915
Tennessee,47,2009,2009,"Jul., 2009",2009/07,32,Prescription_Opioids,2009-07-01,6306019,0.507451690202646
Tennessee,47,2009,2009,"Aug., 2009",2009/08,21,Prescription_Opioids,2009-08-01,6306019,0.3330151716954865
Tennessee,47,2009,2009,"Sep., 2009",2009/09,28,Prescription_Opioids,2009-09-01,6306019,0.44402022892731535
Tennessee,47,2009,2009,"Oct., 2009",2009/10,32,Prescription_Opioids,2009-10-01,6306019,0.507451690202646
Tennessee,47,2009,2009,"Nov., 2009",2009/11,21,Prescription_Opioids,2009-11-01,6306019,0.3330151716954865
Tennessee,47,2009,2009,"Dec., 2009",2009/12,26,Prescription_Opioids,2009-12-01,6306019,0.41230449828965
Tennessee,47,2009,2009,"Apr., 2009",2009/04,13,Synthetic_Opioids,2009-04-01,6306019,0.206152249144825
Tennessee,47,2010,2010,"Jan., 2010",2010/01,13,Methadone,2010-01-01,6346105,0.2048500615732012
Tennessee,47,2010,2010,"Feb., 2010",2010/02,16,Methadone,2010-02-01,6346105,0.2521231527054784
Tennessee,47,2010,2010,"Mar., 2010",2010/03,13,Methadone,2010-03-01,6346105,0.2048500615732012
Tennessee,47,2010,2010,"May, 2010",2010/05,11,Methadone,2010-05-01,6346105,0.17333466748501639
Tennessee,47,2010,2010,"Sep., 2010",2010/09,11,Methadone,2010-09-01,6346105,0.17333466748501639
Tennessee,47,2010,2010,"Oct., 2010",2010/10,14,Methadone,2010-10-01,6346105,0.2206077586172936
Tennessee,47,2010,2010,"Nov., 2010",2010/11,12,Methadone,2010-11-01,6346105,0.1890923645291088
Tennessee,47,2010,2010,"Jan., 2010",2010/01,33,Prescription_Opioids,2010-01-01,6346105,0.5200040024550492
Tennessee,47,2010,2010,"Feb., 2010",2010/02,45,Prescription_Opioids,2010-02-01,6346105,0.709096366984158
Tennessee,47,2010,2010,"Mar., 2010",2010/03,37,Prescription_Opioids,2010-03-01,6346105,0.5830347906314188
Tennessee,47,2010,2010,"Apr., 2010",2010/04,29,Prescription_Opioids,2010-04-01,6346105,0.4569732142786796
Tennessee,47,2010,2010,"May, 2010",2010/05,36,Prescription_Opioids,2010-05-01,6346105,0.5672770935873264
Tennessee,47,2010,2010,"Jun., 2010",2010/06,28,Prescription_Opioids,2010-06-01,6346105,0.4412155172345872
Tennessee,47,2010,2010,"Jul., 2010",2010/07,33,Prescription_Opioids,2010-07-01,6346105,0.5200040024550492
Tennessee,47,2010,2010,"Aug., 2010",2010/08,26,Prescription_Opioids,2010-08-01,6346105,0.4097001231464024
Tennessee,47,2010,2010,"Sep., 2010",2010/09,39,Prescription_Opioids,2010-09-01,6346105,0.6145501847196035
Tennessee,47,2010,2010,"Oct., 2010",2010/10,39,Prescription_Opioids,2010-10-01,6346105,0.6145501847196035
Tennessee,47,2010,2010,"Nov., 2010",2010/11,35,Prescription_Opioids,2010-11-01,6346105,0.551519396543234
Tennessee,47,2010,2010,"Dec., 2010",2010/12,42,Prescription_Opioids,2010-12-01,6346105,0.6618232758518807
Tennessee,47,2010,2010,"Oct., 2010",2010/10,12,Synthetic_Opioids,2010-10-01,6346105,0.1890923645291088
Tennessee,47,2011,2011,"Jan., 2011",2011/01,10,Methadone,2011-01-01,6403353,0.15616818251313022
Tennessee,47,2011,2011,"May, 2011",2011/05,11,Methadone,2011-05-01,6403353,0.17178500076444325
Tennessee,47,2011,2011,"Jul., 2011",2011/07,10,Methadone,2011-07-01,6403353,0.15616818251313022
Tennessee,47,2011,2011,"Jan., 2011",2011/01,46,Prescription_Opioids,2011-01-01,6403353,0.7183736395603991
Tennessee,47,2011,2011,"Feb., 2011",2011/02,32,Prescription_Opioids,2011-02-01,6403353,0.49973818404201675
Tennessee,47,2011,2011,"Mar., 2011",2011/03,35,Prescription_Opioids,2011-03-01,6403353,0.5465886387959559
Tennessee,47,2011,2011,"Apr., 2011",2011/04,43,Prescription_Opioids,2011-04-01,6403353,0.67152318480646
Tennessee,47,2011,2011,"May, 2011",2011/05,36,Prescription_Opioids,2011-05-01,6403353,0.5622054570472689
Tennessee,47,2011,2011,"Jun., 2011",2011/06,32,Prescription_Opioids,2011-06-01,6403353,0.49973818404201675
Tennessee,47,2011,2011,"Jul., 2011",2011/07,40,Prescription_Opioids,2011-07-01,6403353,0.6246727300525209
Tennessee,47,2011,2011,"Aug., 2011",2011/08,30,Prescription_Opioids,2011-08-01,6403353,0.4685045475393907
Tennessee,47,2011,2011,"Sep., 2011",2011/09,30,Prescription_Opioids,2011-09-01,6403353,0.4685045475393907
Tennessee,47,2011,2011,"Oct., 2011",2011/10,38,Prescription_Opioids,2011-10-01,6403353,0.5934390935498949
Tennessee,47,2011,2011,"Nov., 2011",2011/11,42,Prescription_Opioids,2011-11-01,6403353,0.655906366555147
Tennessee,47,2011,2011,"Dec., 2011",2011/12,46,Prescription_Opioids,2011-12-01,6403353,0.7183736395603991
Tennessee,47,2012,2012,"May, 2012",2012/05,12,Methadone,2012-05-01,6456243,0.18586661003930613
Tennessee,47,2012,2012,"Jun., 2012",2012/06,12,Methadone,2012-06-01,6456243,0.18586661003930613
Tennessee,47,2012,2012,"Aug., 2012",2012/08,10,Methadone,2012-08-01,6456243,0.1548888416994218
Tennessee,47,2012,2012,"Jan., 2012",2012/01,51,Prescription_Opioids,2012-01-01,6456243,0.7899330926670511
Tennessee,47,2012,2012,"Feb., 2012",2012/02,47,Prescription_Opioids,2012-02-01,6456243,0.7279775559872823
Tennessee,47,2012,2012,"Mar., 2012",2012/03,44,Prescription_Opioids,2012-03-01,6456243,0.6815109034774559
Tennessee,47,2012,2012,"Apr., 2012",2012/04,38,Prescription_Opioids,2012-04-01,6456243,0.5885775984578028
Tennessee,47,2012,2012,"May, 2012",2012/05,35,Prescription_Opioids,2012-05-01,6456243,0.5421109459479763
Tennessee,47,2012,2012,"Jun., 2012",2012/06,40,Prescription_Opioids,2012-06-01,6456243,0.6195553667976872
Tennessee,47,2012,2012,"Jul., 2012",2012/07,49,Prescription_Opioids,2012-07-01,6456243,0.7589553243271667
Tennessee,47,2012,2012,"Aug., 2012",2012/08,45,Prescription_Opioids,2012-08-01,6456243,0.6969997876473981
Tennessee,47,2012,2012,"Sep., 2012",2012/09,32,Prescription_Opioids,2012-09-01,6456243,0.49564429343814975
Tennessee,47,2012,2012,"Oct., 2012",2012/10,37,Prescription_Opioids,2012-10-01,6456243,0.5730887142878606
Tennessee,47,2012,2012,"Nov., 2012",2012/11,30,Prescription_Opioids,2012-11-01,6456243,0.4646665250982654
Tennessee,47,2012,2012,"Dec., 2012",2012/12,43,Prescription_Opioids,2012-12-01,6456243,0.6660220193075137
Tennessee,47,2012,2012,"May, 2012",2012/05,10,Synthetic_Opioids,2012-05-01,6456243,0.1548888416994218
Tennessee,47,2012,2012,"Jul., 2012",2012/07,11,Synthetic_Opioids,2012-07-01,6456243,0.17037772586936398
Tennessee,47,2012,2012,"Aug., 2012",2012/08,13,Synthetic_Opioids,2012-08-01,6456243,0.2013554942092483
Tennessee,47,2013,2013,"Jan., 2013",2013/01,10,Methadone,2013-01-01,6495978,0.1539414080527982
Tennessee,47,2013,2013,"Mar., 2013",2013/03,12,Methadone,2013-03-01,6495978,0.18472968966335787
Tennessee,47,2013,2013,"Jan., 2013",2013/01,51,Prescription_Opioids,2013-01-01,6495978,0.7851011810692708
Tennessee,47,2013,2013,"Feb., 2013",2013/02,57,Prescription_Opioids,2013-02-01,6495978,0.8774660259009499
Tennessee,47,2013,2013,"Mar., 2013",2013/03,49,Prescription_Opioids,2013-03-01,6495978,0.7543128994587113
Tennessee,47,2013,2013,"Apr., 2013",2013/04,47,Prescription_Opioids,2013-04-01,6495978,0.7235246178481516
Tennessee,47,2013,2013,"May, 2013",2013/05,34,Prescription_Opioids,2013-05-01,6495978,0.5234007873795139
Tennessee,47,2013,2013,"Jun., 2013",2013/06,39,Prescription_Opioids,2013-06-01,6495978,0.600371491405913
Tennessee,47,2013,2013,"Jul., 2013",2013/07,41,Prescription_Opioids,2013-07-01,6495978,0.6311597730164726
Tennessee,47,2013,2013,"Aug., 2013",2013/08,41,Prescription_Opioids,2013-08-01,6495978,0.6311597730164726
Tennessee,47,2013,2013,"Sep., 2013",2013/09,37,Prescription_Opioids,2013-09-01,6495978,0.5695832097953534
Tennessee,47,2013,2013,"Oct., 2013",2013/10,36,Prescription_Opioids,2013-10-01,6495978,0.5541890689900736
Tennessee,47,2013,2013,"Nov., 2013",2013/11,50,Prescription_Opioids,2013-11-01,6495978,0.7697070402639911
Tennessee,47,2013,2013,"Dec., 2013",2013/12,41,Prescription_Opioids,2013-12-01,6495978,0.6311597730164726
Tennessee,47,2013,2013,"Feb., 2013",2013/02,13,Synthetic_Opioids,2013-02-01,6495978,0.20012383046863766
Tennessee,47,2013,2013,"Oct., 2013",2013/10,10,Synthetic_Opioids,2013-10-01,6495978,0.1539414080527982
Tennessee,47,2013,2013,"Dec., 2013",2013/12,12,Synthetic_Opioids,2013-12-01,6495978,0.18472968966335787
Tennessee,47,2014,2014,"Jan., 2014",2014/01,12,Heroin,2014-01-01,6549352,0.18322423348141922
Tennessee,47,2014,2014,"Mar., 2014",2014/03,14,Heroin,2014-03-01,6549352,0.21376160572832242
Tennessee,47,2014,2014,"May, 2014",2014/05,17,Heroin,2014-05-01,6549352,0.25956766409867726
Tennessee,47,2014,2014,"Jun., 2014",2014/06,12,Heroin,2014-06-01,6549352,0.18322423348141922
Tennessee,47,2014,2014,"Jul., 2014",2014/07,13,Heroin,2014-07-01,6549352,0.19849291960487084
Tennessee,47,2014,2014,"Aug., 2014",2014/08,22,Heroin,2014-08-01,6549352,0.3359110947159352
Tennessee,47,2014,2014,"Sep., 2014",2014/09,12,Heroin,2014-09-01,6549352,0.18322423348141922
Tennessee,47,2014,2014,"Oct., 2014",2014/10,13,Heroin,2014-10-01,6549352,0.19849291960487084
Tennessee,47,2014,2014,"Dec., 2014",2014/12,10,Heroin,2014-12-01,6549352,0.15268686123451602
Tennessee,47,2014,2014,"Jan., 2014",2014/01,55,Prescription_Opioids,2014-01-01,6549352,0.8397777367898381
Tennessee,47,2014,2014,"Feb., 2014",2014/02,52,Prescription_Opioids,2014-02-01,6549352,0.7939716784194834
Tennessee,47,2014,2014,"Mar., 2014",2014/03,40,Prescription_Opioids,2014-03-01,6549352,0.6107474449380641
Tennessee,47,2014,2014,"Apr., 2014",2014/04,53,Prescription_Opioids,2014-04-01,6549352,0.8092403645429348
Tennessee,47,2014,2014,"May, 2014",2014/05,41,Prescription_Opioids,2014-05-01,6549352,0.6260161310615157
Tennessee,47,2014,2014,"Jun., 2014",2014/06,41,Prescription_Opioids,2014-06-01,6549352,0.6260161310615157
Tennessee,47,2014,2014,"Jul., 2014",2014/07,39,Prescription_Opioids,2014-07-01,6549352,0.5954787588146124
Tennessee,47,2014,2014,"Aug., 2014",2014/08,46,Prescription_Opioids,2014-08-01,6549352,0.7023595616787738
Tennessee,47,2014,2014,"Sep., 2014",2014/09,41,Prescription_Opioids,2014-09-01,6549352,0.6260161310615157
Tennessee,47,2014,2014,"Oct., 2014",2014/10,47,Prescription_Opioids,2014-10-01,6549352,0.7176282478022252
Tennessee,47,2014,2014,"Nov., 2014",2014/11,52,Prescription_Opioids,2014-11-01,6549352,0.7939716784194834
Tennessee,47,2014,2014,"Dec., 2014",2014/12,46,Prescription_Opioids,2014-12-01,6549352,0.7023595616787738
Tennessee,47,2014,2014,"Mar., 2014",2014/03,11,Synthetic_Opioids,2014-03-01,6549352,0.1679555473579676
Tennessee,47,2014,2014,"Apr., 2014",2014/04,10,Synthetic_Opioids,2014-04-01,6549352,0.15268686123451602
Tennessee,47,2014,2014,"May, 2014",2014/05,15,Synthetic_Opioids,2014-05-01,6549352,0.22903029185177406
Tennessee,47,2014,2014,"Jul., 2014",2014/07,11,Synthetic_Opioids,2014-07-01,6549352,0.1679555473579676
Tennessee,47,2014,2014,"Aug., 2014",2014/08,10,Synthetic_Opioids,2014-08-01,6549352,0.15268686123451602
Tennessee,47,2014,2014,"Oct., 2014",2014/10,13,Synthetic_Opioids,2014-10-01,6549352,0.19849291960487084
Tennessee,47,2014,2014,"Nov., 2014",2014/11,15,Synthetic_Opioids,2014-11-01,6549352,0.22903029185177406
Tennessee,47,2014,2014,"Dec., 2014",2014/12,15,Synthetic_Opioids,2014-12-01,6549352,0.22903029185177406
Tennessee,47,2015,2015,"Feb., 2015",2015/02,11,Heroin,2015-02-01,6600299,0.16665911650366141
Tennessee,47,2015,2015,"Mar., 2015",2015/03,21,Heroin,2015-03-01,6600299,0.31816740423426276
Tennessee,47,2015,2015,"Apr., 2015",2015/04,15,Heroin,2015-04-01,6600299,0.22726243159590195
Tennessee,47,2015,2015,"May, 2015",2015/05,17,Heroin,2015-05-01,6600299,0.2575640891420222
Tennessee,47,2015,2015,"Jun., 2015",2015/06,14,Heroin,2015-06-01,6600299,0.2121116028228418
Tennessee,47,2015,2015,"Jul., 2015",2015/07,19,Heroin,2015-07-01,6600299,0.28786574668814247
Tennessee,47,2015,2015,"Aug., 2015",2015/08,18,Heroin,2015-08-01,6600299,0.27271491791508234
Tennessee,47,2015,2015,"Sep., 2015",2015/09,22,Heroin,2015-09-01,6600299,0.33331823300732283
Tennessee,47,2015,2015,"Oct., 2015",2015/10,15,Heroin,2015-10-01,6600299,0.22726243159590195
Tennessee,47,2015,2015,"Nov., 2015",2015/11,19,Heroin,2015-11-01,6600299,0.28786574668814247
Tennessee,47,2015,2015,"Dec., 2015",2015/12,27,Heroin,2015-12-01,6600299,0.40907237687262354
Tennessee,47,2015,2015,"Jan., 2015",2015/01,53,Prescription_Opioids,2015-01-01,6600299,0.8029939249721868
Tennessee,47,2015,2015,"Feb., 2015",2015/02,41,Prescription_Opioids,2015-02-01,6600299,0.6211839796954653
Tennessee,47,2015,2015,"Mar., 2015",2015/03,63,Prescription_Opioids,2015-03-01,6600299,0.9545022127027882
Tennessee,47,2015,2015,"Apr., 2015",2015/04,56,Prescription_Opioids,2015-04-01,6600299,0.8484464112913672
Tennessee,47,2015,2015,"May, 2015",2015/05,57,Prescription_Opioids,2015-05-01,6600299,0.8635972400644274
Tennessee,47,2015,2015,"Jun., 2015",2015/06,55,Prescription_Opioids,2015-06-01,6600299,0.8332955825183072
Tennessee,47,2015,2015,"Jul., 2015",2015/07,50,Prescription_Opioids,2015-07-01,6600299,0.7575414386530065
Tennessee,47,2015,2015,"Aug., 2015",2015/08,54,Prescription_Opioids,2015-08-01,6600299,0.8181447537452471
Tennessee,47,2015,2015,"Sep., 2015",2015/09,45,Prescription_Opioids,2015-09-01,6600299,0.6817872947877058
Tennessee,47,2015,2015,"Oct., 2015",2015/10,56,Prescription_Opioids,2015-10-01,6600299,0.8484464112913672
Tennessee,47,2015,2015,"Nov., 2015",2015/11,53,Prescription_Opioids,2015-11-01,6600299,0.8029939249721868
Tennessee,47,2015,2015,"Dec., 2015",2015/12,60,Prescription_Opioids,2015-12-01,6600299,0.9090497263836078
Tennessee,47,2015,2015,"Feb., 2015",2015/02,21,Synthetic_Opioids,2015-02-01,6600299,0.31816740423426276
Tennessee,47,2015,2015,"Mar., 2015",2015/03,26,Synthetic_Opioids,2015-03-01,6600299,0.39392154809956337
Tennessee,47,2015,2015,"Apr., 2015",2015/04,27,Synthetic_Opioids,2015-04-01,6600299,0.40907237687262354
Tennessee,47,2015,2015,"May, 2015",2015/05,19,Synthetic_Opioids,2015-05-01,6600299,0.28786574668814247
Tennessee,47,2015,2015,"Jun., 2015",2015/06,14,Synthetic_Opioids,2015-06-01,6600299,0.2121116028228418
Tennessee,47,2015,2015,"Jul., 2015",2015/07,25,Synthetic_Opioids,2015-07-01,6600299,0.37877071932650325
Tennessee,47,2015,2015,"Aug., 2015",2015/08,19,Synthetic_Opioids,2015-08-01,6600299,0.28786574668814247
Tennessee,47,2015,2015,"Sep., 2015",2015/09,15,Synthetic_Opioids,2015-09-01,6600299,0.22726243159590195
Tennessee,47,2015,2015,"Oct., 2015",2015/10,20,Synthetic_Opioids,2015-10-01,6600299,0.3030165754612026
Tennessee,47,2015,2015,"Nov., 2015",2015/11,18,Synthetic_Opioids,2015-11-01,6600299,0.27271491791508234
Tennessee,47,2015,2015,"Dec., 2015",2015/12,39,Synthetic_Opioids,2015-12-01,6600299,0.590882322149345
Tennessee,47,2016,2016,"Jan., 2016",2016/01,28,Heroin,2016-01-01,6651194,0.42097704562519145
Tennessee,47,2016,2016,"Feb., 2016",2016/02,15,Heroin,2016-02-01,6651194,0.22552341729920974
Tennessee,47,2016,2016,"Mar., 2016",2016/03,16,Heroin,2016-03-01,6651194,0.2405583117858237
Tennessee,47,2016,2016,"Apr., 2016",2016/04,25,Heroin,2016-04-01,6651194,0.3758723621653496
Tennessee,47,2016,2016,"May, 2016",2016/05,18,Heroin,2016-05-01,6651194,0.2706281007590517
Tennessee,47,2016,2016,"Jun., 2016",2016/06,25,Heroin,2016-06-01,6651194,0.3758723621653496
Tennessee,47,2016,2016,"Jul., 2016",2016/07,22,Heroin,2016-07-01,6651194,0.3307676787055076
Tennessee,47,2016,2016,"Aug., 2016",2016/08,27,Heroin,2016-08-01,6651194,0.40594215113857757
Tennessee,47,2016,2016,"Sep., 2016",2016/09,16,Heroin,2016-09-01,6651194,0.2405583117858237
Tennessee,47,2016,2016,"Oct., 2016",2016/10,24,Heroin,2016-10-01,6651194,0.3608374676787356
Tennessee,47,2016,2016,"Nov., 2016",2016/11,28,Heroin,2016-11-01,6651194,0.42097704562519145
Tennessee,47,2016,2016,"Dec., 2016",2016/12,16,Heroin,2016-12-01,6651194,0.2405583117858237
Tennessee,47,2016,2016,"Jun., 2016",2016/06,13,Methadone,2016-06-01,6651194,0.19545362832598176
Tennessee,47,2016,2016,"Jul., 2016",2016/07,11,Methadone,2016-07-01,6651194,0.1653838393527538
Tennessee,47,2016,2016,"Aug., 2016",2016/08,10,Methadone,2016-08-01,6651194,0.1503489448661398
Tennessee,47,2016,2016,"Dec., 2016",2016/12,10,Methadone,2016-12-01,6651194,0.1503489448661398
Tennessee,47,2016,2016,"Jan., 2016",2016/01,71,Prescription_Opioids,2016-01-01,6651194,1.0674775085495927
Tennessee,47,2016,2016,"Feb., 2016",2016/02,60,Prescription_Opioids,2016-02-01,6651194,0.902093669196839
Tennessee,47,2016,2016,"Mar., 2016",2016/03,59,Prescription_Opioids,2016-03-01,6651194,0.887058774710225
Tennessee,47,2016,2016,"Apr., 2016",2016/04,58,Prescription_Opioids,2016-04-01,6651194,0.872023880223611
Tennessee,47,2016,2016,"May, 2016",2016/05,55,Prescription_Opioids,2016-05-01,6651194,0.826919196763769
Tennessee,47,2016,2016,"Jun., 2016",2016/06,52,Prescription_Opioids,2016-06-01,6651194,0.781814513303927
Tennessee,47,2016,2016,"Jul., 2016",2016/07,56,Prescription_Opioids,2016-07-01,6651194,0.8419540912503829
Tennessee,47,2016,2016,"Aug., 2016",2016/08,56,Prescription_Opioids,2016-08-01,6651194,0.8419540912503829
Tennessee,47,2016,2016,"Sep., 2016",2016/09,52,Prescription_Opioids,2016-09-01,6651194,0.781814513303927
Tennessee,47,2016,2016,"Oct., 2016",2016/10,47,Prescription_Opioids,2016-10-01,6651194,0.7066400408708572
Tennessee,47,2016,2016,"Nov., 2016",2016/11,59,Prescription_Opioids,2016-11-01,6651194,0.887058774710225
Tennessee,47,2016,2016,"Dec., 2016",2016/12,53,Prescription_Opioids,2016-12-01,6651194,0.796849407790541
Tennessee,47,2016,2016,"Jan., 2016",2016/01,31,Synthetic_Opioids,2016-01-01,6651194,0.4660817290850335
Tennessee,47,2016,2016,"Feb., 2016",2016/02,25,Synthetic_Opioids,2016-02-01,6651194,0.3758723621653496
Tennessee,47,2016,2016,"Mar., 2016",2016/03,27,Synthetic_Opioids,2016-03-01,6651194,0.40594215113857757
Tennessee,47,2016,2016,"Apr., 2016",2016/04,31,Synthetic_Opioids,2016-04-01,6651194,0.4660817290850335
Tennessee,47,2016,2016,"May, 2016",2016/05,32,Synthetic_Opioids,2016-05-01,6651194,0.4811166235716474
Tennessee,47,2016,2016,"Jun., 2016",2016/06,25,Synthetic_Opioids,2016-06-01,6651194,0.3758723621653496
Tennessee,47,2016,2016,"Jul., 2016",2016/07,36,Synthetic_Opioids,2016-07-01,6651194,0.5412562015181034
Tennessee,47,2016,2016,"Aug., 2016",2016/08,38,Synthetic_Opioids,2016-08-01,6651194,0.5713259904913314
Tennessee,47,2016,2016,"Sep., 2016",2016/09,25,Synthetic_Opioids,2016-09-01,6651194,0.3758723621653496
Tennessee,47,2016,2016,"Oct., 2016",2016/10,33,Synthetic_Opioids,2016-10-01,6651194,0.4961515180582614
Tennessee,47,2016,2016,"Nov., 2016",2016/11,47,Synthetic_Opioids,2016-11-01,6651194,0.7066400408708572
Tennessee,47,2016,2016,"Dec., 2016",2016/12,45,Synthetic_Opioids,2016-12-01,6651194,0.6765702518976292
Tennessee,47,2017,2017,"Jan., 2017",2017/01,24,Heroin,2017-01-01,6715984,0.35735642014632557
Tennessee,47,2017,2017,"Feb., 2017",2017/02,26,Heroin,2017-02-01,6715984,0.387136121825186
Tennessee,47,2017,2017,"Mar., 2017",2017/03,33,Heroin,2017-03-01,6715984,0.4913650777011976
Tennessee,47,2017,2017,"Apr., 2017",2017/04,28,Heroin,2017-04-01,6715984,0.41691582350404643
Tennessee,47,2017,2017,"May, 2017",2017/05,29,Heroin,2017-05-01,6715984,0.4318056743434767
Tennessee,47,2017,2017,"Jun., 2017",2017/06,27,Heroin,2017-06-01,6715984,0.40202597266461626
Tennessee,47,2017,2017,"Jul., 2017",2017/07,22,Heroin,2017-07-01,6715984,0.32757671846746506
Tennessee,47,2017,2017,"Aug., 2017",2017/08,25,Heroin,2017-08-01,6715984,0.3722462709857558
Tennessee,47,2017,2017,"Sep., 2017",2017/09,23,Heroin,2017-09-01,6715984,0.3424665693068953
